job_id,com_id,pos_id,area_id
91546824,1961481,110111,23
91546684,1345703,110111,7
91546675,1345703,110111,110
91504323,505330,110111,7
91496949,505330,110111,7
91458916,505330,110111,7
91454655,86010,110111,13
91454220,86010,110111,11
91429528,505330,110111,7
91422538,505330,110111,20
91266085,505330,110111,13
91255131,86010,110111,11
91219794,86010,110111,9
91205923,505330,110111,64
91198132,505330,110111,11
91198128,505330,110111,182
91198104,505330,110111,8
91189143,505330,110111,7
91121574,1070076,110111,19
86012496,1345703,110111,64
85903193,505330,110111,7
85871741,505330,110111,7
85134160,86010,110111,7
80183402,1070076,110111,11
91545457,611,110111,111
91532606,1070076,110111,257
91532281,505330,110111,64
91532279,505330,110111,7
91529649,1345703,110111,27
91529648,1345703,110111,195
91526209,1070076,110111,114
91525530,505330,110111,8
91518324,505330,110111,7
78610810,1070076,110111,10
76760089,68753609,110111,13
53312399,1070076,110111,10
91543644,410000,110111,11
91532288,505330,110111,7
91531671,51745858,110111,7
91487428,1070076,110111,13
91466646,9721259,110111,255
91460150,1345703,110111,7
85115067,9721259,110111,61
91533092,86010,110111,118
91530961,410000,110111,27
91522866,410000,110111,10
91521988,86010,110111,181
91501925,410000,110111,290
91495524,410000,110111,9
91488354,410000,110111,10
91464090,410000,110111,10
91433210,1070076,110111,10
91421990,410000,110111,10
91307350,9721259,110111,10
91278659,505330,110111,10
91254567,410000,110111,10
91212865,410000,110111,10
91129506,1070076,110111,0
91129494,1070076,110111,0
85961492,410000,110111,10
85865661,1070076,110111,10
85839681,9721259,110111,10
85201845,1070076,110111,10
85201842,1070076,110111,10
85173576,1070076,110111,10
85149559,9721259,110111,10
85149551,9721259,110111,10
85014426,1070076,110111,195
71576303,1070076,110111,10
52083023,1070076,110111,10
91534667,1085162,110111,62
91529668,1345703,110111,7
91529666,1345703,110111,7
